index,Name,Time,Store,Comment
161709,grisel santiesteban,7/15/20,Walmart,lys
161710,grisel santiesteban,7/15/20,Walmart,ra feria embarrassment
161711,grisel santiesteban,7/15/20,Walmart,eilin ramirez shame term ethic abuse power violate right
161712,grisel santiesteban,7/15/20,Walmart,enough among rank people denigrate honorable prestige company like walmart
161717,Karen,7/15/20,Walmart,order grocery first time bread week expire
161718,Karen,7/15/20,Walmart,substitute item time high price
161719,Karen,7/15/20,Walmart,not worth fee delivery
161720,Karen,7/15/20,Walmart,never order online
161722,Rajeev Jog,7/15/20,Walmart,incredibly incompetent
161723,Rajeev Jog,7/15/20,Walmart,folk simply not underst
161724,Rajeev Jog,7/15/20,Walmart,sometimes one need able change email address account
161725,Rajeev Jog,7/15/20,Walmart,tell flat way would close account lose save order history etc
161726,Rajeev Jog,7/15/20,Walmart,ridiculous even though account show email unverified
161727,Rajeev Jog,7/15/20,Walmart,phone number verify
161728,Rajeev Jog,7/15/20,Walmart,security always send code
161729,Rajeev Jog,7/15/20,Walmart,duh
161730,Rajeev Jog,7/15/20,Walmart,walmart never catch amazon
161732,T,7/15/20,Walmart,dear walmart please fix ebt check would like use
161734,khushbu modi,7/15/20,Walmart,not satisfied
161735,khushbu modi,7/15/20,Walmart,very frustrating service
161736,khushbu modi,7/15/20,Walmart,try call time every time tape go press customer service speak nobody end phone disconnect
161737,khushbu modi,7/15/20,Walmart,attempt call finally get chance speak representative whose name vanessa not want really help
161738,khushbu modi,7/15/20,Walmart,not finish issue yet mention thank call walmart ridiculous horrible service
161739,khushbu modi,7/15/20,Walmart,not use walmart reward issue not help
161740,khushbu modi,7/15/20,Walmart,very bad poor service
90351,misopiso S,7/15/2018,Amazon Go,fun experience price typical area amazon go concept store walk grab food item walk
90352,misopiso S,7/15/2018,Amazon Go,must amazon go app enter
90353,misopiso S,7/15/2018,Amazon Go,lot great lunch item
90354,misopiso S,7/15/2018,Amazon Go,fun novelty
92744,Paly S.,7/15/2018,Amazon Go,place awesome crazy detect exactly buy without scan anything convenient
145279,Topaz Lace,7/15/21,Walmart,order small bottle kitchen cleaner contain bleach
145280,Topaz Lace,7/15/21,Walmart,bottle not seal usual zip lock bag just loose shipping box
145281,Topaz Lace,7/15/21,Walmart,guess top loosen spill content item
145282,Topaz Lace,7/15/21,Walmart,toilet paper item olive oil sponge sea salt every item box cover bleach
145283,Topaz Lace,7/15/21,Walmart,pick box transfer inside bleach soak shipping box clothe
145284,Topaz Lace,7/15/21,Walmart,immediately wash
145285,Topaz Lace,7/15/21,Walmart,no avail ruin jean dark blue top
145286,Topaz Lace,7/15/21,Walmart,good salvage
145287,Topaz Lace,7/15/21,Walmart,label disintegrate toilet tissue trash ouch please pay attention seal shipping
145288,Topaz Lace,7/15/21,Walmart,thax
145289,Cindy Jolley,7/15/21,Walmart,â€™ll give
145290,Cindy Jolley,7/15/21,Walmart,convenient
145291,Cindy Jolley,7/15/21,Walmart,one problem check
145292,Cindy Jolley,7/15/21,Walmart,multiple time think check just find order didn go
145293,Cindy Jolley,7/15/21,Walmart,drive pick order find didn go
145294,Cindy Jolley,7/15/21,Walmart,remember even check continue show item think might want
145295,Cindy Jolley,7/15/21,Walmart,click check think check
145296,Cindy Jolley,7/15/21,Walmart,wish would straight forward
145298,Cindy Jolley,7/15/21,Walmart,not
145299,Cindy Jolley,7/15/21,Walmart,problem always want rate driver vehicle
145300,Cindy Jolley,7/15/21,Walmart,really don know â€™re drive not car
145301,Cindy Jolley,7/15/21,Walmart,automatically charge seven dollar tip unless state otherwise
145302,Cindy Jolley,7/15/21,Walmart,would rather tip receive grocery not
145303,Cindy Jolley,7/15/21,Walmart,sign pay thought end
145304,Cindy Jolley,7/15/21,Walmart,think would service provide walmart not would additional fee delivery
145305,Cindy Jolley,7/15/21,Walmart,guess don tip mail delivery fedex cashier checkout think would like
145307,Cindy Jolley,7/15/21,Walmart,whatever case prefer tip receive service not
145309,Rhonda Ballance,7/15/21,Walmart,order set chair immediately realize wrong one try get order stop change right one
145310,Rhonda Ballance,7/15/21,Walmart,never cancel order try say not charge twice credit card crappy service
145311,Ira Stokes,7/15/21,Walmart,incompetency personify
145312,Ira Stokes,7/15/21,Walmart,place order pay walmart
145313,Ira Stokes,7/15/21,Walmart,product notice say product deliver not happen
145314,Ira Stokes,7/15/21,Walmart,ask refund phoncon walmart customer service wcs
145315,Ira Stokes,7/15/21,Walmart,wcs turn return fund outside vendor no long communicate
145316,Ira Stokes,7/15/21,Walmart,guess outside vendor equally incompetent
145317,Ira Stokes,7/15/21,Walmart,fiasco ongoing month plus
123019,Robin Stephenson,7/15/22,Walmart,recently try express delivery option walmart order online walmart employee shopping
123020,Robin Stephenson,7/15/22,Walmart,wonderful experience
123021,Robin Stephenson,7/15/22,Walmart,app easy shop order correct employee bring order friendly professional very upbeat attitude
123022,Robin Stephenson,7/15/22,Walmart,would highly recommend express delivery option big spring tx walmart
123024,Anne K,7/15/22,Walmart,early today daughter go walmart raleigh nc buy patio set could not get anyone help get shelf checkout car
123025,Anne K,7/15/22,Walmart,later day go walmart locate kildaire farm road cary nc see could get patio set
123026,Anne K,7/15/22,Walmart,regret not get name
123027,Anne K,7/15/22,Walmart,one lady op help
123028,Anne K,7/15/22,Walmart,one ring sale
123029,Anne K,7/15/22,Walmart,ask could help buy item step find old gentleman try help
123030,Anne K,7/15/22,Walmart,well due way stock arrange little too old unable
123031,Anne K,7/15/22,Walmart,le task
123032,Anne K,7/15/22,Walmart,lady go find someone else could help
123033,Anne K,7/15/22,Walmart,thankfully manage find young man probably big guy store easily obtain patio set want set cart old gent finish sale load vehicle additional assistance
123034,Anne K,7/15/22,Walmart,just want publicly say thank three associate go way make sure able buy item want good experience
123036,R S,7/15/22,Walmart,lousy item deliver today
123037,R S,7/15/22,Walmart,pm late tracking show stick westhampton nj processing facility
123038,R S,7/15/22,Walmart,not trust walmart ship promise
123039,R S,7/15/22,Walmart,lousy late lie liable
123041,Brandon,7/15/22,Walmart,order online not honor something pay cancel
123042,Brandon,7/15/22,Walmart,think deal not bother buy cancel order raise price product
123044,Brandon,7/15/22,Walmart,shop amazon
123046,Armondo Gomez,7/15/22,Walmart,share review walmart although time come clutch
123047,Armondo Gomez,7/15/22,Walmart,need evo wilson ball soon possible
123048,Armondo Gomez,7/15/22,Walmart,go big sport good nothing
123050,Armondo Gomez,7/15/22,Walmart,om stop walmart available
123051,Armondo Gomez,7/15/22,Walmart,customer service challenge time
123052,Armondo Gomez,7/15/22,Walmart,review come clutch
123053,Armondo Gomez,7/15/22,Walmart,thank
183393,Corinna Bryant,7/16/16,Walmart,walmart price low clothing food not much
183394,Corinna Bryant,7/16/16,Walmart,baby item also low see frequently buy daycare item walmart exclusively
183395,Corinna Bryant,7/16/16,Walmart,local walmart pick store horrible item never tell pick rude associate
183396,Corinna Bryant,7/16/16,Walmart,local store also unorganized dirty ever see new store less year old
181574,James Welch,7/16/18,Walmart,not care customer take away price match prove
181576,James Welch,7/16/18,Walmart,well remember not fish sea
178167,Rose Russoo,7/16/19,Walmart,buy name br
178169,Rose Russoo,7/16/19,Walmart,cream walmart
178170,Rose Russoo,7/16/19,Walmart,com
178171,Rose Russoo,7/16/19,Walmart,think would real thing
178172,Rose Russoo,7/16/19,Walmart,come didn say br
178173,Rose Russoo,7/16/19,Walmart,anywhere come different box usual cream also feel different
178174,Rose Russoo,7/16/19,Walmart,online say
178175,Rose Russoo,7/16/19,Walmart,cream name br
178177,Rose Russoo,7/16/19,Walmart,get definitely not
178178,Rose Russoo,7/16/19,Walmart,no long trust buy thing online walmart not make mistake
178180,Brenda Ehmann,7/16/19,Walmart,walmart columbus low price food area
178181,Brenda Ehmann,7/16/19,Walmart,quality not good â€™re look fresh meat fresh fruit
178182,Brenda Ehmann,7/16/19,Walmart,grocery store offer item price well condition
178183,Brenda Ehmann,7/16/19,Walmart,line walmart ridiculous no cashier ever available one two line open cashier available
178184,Brenda Ehmann,7/16/19,Walmart,self cashier register line back employee walk around like don anything customer angry start leave cart food st
178185,Brenda Ehmann,7/16/19,Walmart,long line anymore
178186,Brenda Ehmann,7/16/19,Walmart,go ask help another cashier get tell nothing no even manager jump cash register never see place disorganized life chief no indians
161516,Maria Gomez,7/16/20,Walmart,buy airmatress daughter not furniture decide get air mattress sleep night well not use would not even exchange thing
161517,Maria Gomez,7/16/20,Walmart,lose receipt use mattress lose careful stuff buy stuff stock company use
161519,Paula Diller,7/16/20,Walmart,one cedar rapid iowa store lock one entrance exit door make customer use just one entrance exit
161520,Paula Diller,7/16/20,Walmart,osha rule say lot walmart feel customer
161521,Paula Diller,7/16/20,Walmart,associate locked door
161522,Paula Diller,7/16/20,Walmart,still door unlock business hour
161523,Paula Diller,7/16/20,Walmart,one reason boycott
161525,Eugene Thomason,7/16/20,Walmart,everything shop else possible never get help store go ware make nuts win ever shop menard stop support place people get head
161632,Maria Gomez,7/16/20,Walmart,buy airmatress daughter not furniture decide get air mattress sleep night well not use would not even exchange thing
161633,Maria Gomez,7/16/20,Walmart,lose receipt use mattress lose careful stuff buy stuff stock company use
161635,Paula Diller,7/16/20,Walmart,one cedar rapid iowa store lock one entrance exit door make customer use just one entrance exit
161636,Paula Diller,7/16/20,Walmart,osha rule say lot walmart feel customer
161637,Paula Diller,7/16/20,Walmart,associate locked door
161638,Paula Diller,7/16/20,Walmart,still door unlock business hour
161639,Paula Diller,7/16/20,Walmart,one reason boycott
161641,Eugene Thomason,7/16/20,Walmart,everything shop else possible never get help store go ware make nuts win ever shop menard stop support place people get head
161643,Ronnie,7/16/20,Walmart,walmart terrible
161644,nalin prabodha (savage vlogs),7/16/20,Walmart,many reason prompt write review
161645,nalin prabodha (savage vlogs),7/16/20,Walmart,many bad experience encounter two incidence walmart store buchanan drive pe unfortunately second one just first
161646,nalin prabodha (savage vlogs),7/16/20,Walmart,regular customer say store normal monthly spending exceed cad
161647,nalin prabodha (savage vlogs),7/16/20,Walmart,appal way checkout staff treatment direct certain customer
161648,nalin prabodha (savage vlogs),7/16/20,Walmart,seem instruct apply walmart meter rule certain customer
161649,nalin prabodha (savage vlogs),7/16/20,Walmart,sadden see caucasian person front greet just frown reach check
161650,nalin prabodha (savage vlogs),7/16/20,Walmart,visible minority find disturbing racist
161651,nalin prabodha (savage vlogs),7/16/20,Walmart,believe not canada walmart st
161653,nalin prabodha (savage vlogs),7/16/20,Walmart,confront agent say quote bad day
161654,nalin prabodha (savage vlogs),7/16/20,Walmart,well seem funny just start bad day reach
161655,nalin prabodha (savage vlogs),7/16/20,Walmart,mock repeat say good morning
161656,nalin prabodha (savage vlogs),7/16/20,Walmart,yesterday similar incident despite first greet staff friendly good morning person not even bother reply back
161657,nalin prabodha (savage vlogs),7/16/20,Walmart,greet customer first
161658,nalin prabodha (savage vlogs),7/16/20,Walmart,unfortunately not receipt incident week early
161659,nalin prabodha (savage vlogs),7/16/20,Walmart,tc yesterday
161660,nalin prabodha (savage vlogs),7/16/20,Walmart,find behavior common among new recruit visible minority
161661,nalin prabodha (savage vlogs),7/16/20,Walmart,either recruitment staff people unqualified walmart decide away customer friendly meter rule
161663,Shawn Burch,7/16/20,Walmart,shop amazon
161664,Shawn Burch,7/16/20,Walmart,no mask require check home no long line people one associate register
161665,cynthia Christensen,7/16/20,Walmart,walmart nobody work take facemask shove
145214,carol,7/16/21,Walmart,lloonngg line walmart great selection store visit week
145215,carol,7/16/21,Walmart,however notice shelf empty return late date
145217,Cheyan Teague,7/16/21,Walmart,treat like terrorist dehumanize sickness not even
145218,Cheyan Teague,7/16/21,Walmart,vaccinate
145219,Cheyan Teague,7/16/21,Walmart,wear mask
145220,Cheyan Teague,7/16/21,Walmart,everything touch buy
145221,Cheyan Teague,7/16/21,Walmart,remain foot away everyone
