level_0,index,Name,Time,Store,Comment
18077,91813,Jay P.,25/04/2018,Amazon Go,get bit thought something wrong just walk
18078,91814,Jay P.,25/04/2018,Amazon Go,realize main purpose store
18079,91815,Jay P.,25/04/2018,Amazon Go,five leave grab want actually charge correctly purchase
18080,91816,Jay P.,25/04/2018,Amazon Go,quite trip see
18081,91817,Jay P.,25/04/2018,Amazon Go,would definitely say seattle just give try
18082,92331,Kim T.,25/04/2018,Amazon Go,woah blow mind
18083,92332,Kim T.,25/04/2018,Amazon Go,hear cashierless amazon go store
18084,92333,Kim T.,25/04/2018,Amazon Go,not realize literally grab go price beyond reasonable grocery store price convenient location selection impressive healthy snack junk food store bit everything
18085,92334,Kim T.,25/04/2018,Amazon Go,staff patient everyone very impressed
18086,274677,demo,25/04/2021,Amazon Go,not bad thing
18087,274678,demo,25/04/2021,Amazon Go,efficient economy
18088,274679,demo,25/04/2021,Amazon Go,economically good
18089,148690,Anne,25/04/2021,Walmart,bad example store policy buy barbeque pay certain price online different price try get difference back tell take apart bring back order online could get price instead just give proceed argue phone policy put supervisor not help bad experience ever
18090,148691,Gwynn Scott,25/04/2021,Walmart,walmart get trifle customer service always person work people line never call help
18091,148692,Gwynn Scott,25/04/2021,Walmart,since walmart put mom
18092,148693,Gwynn Scott,25/04/2021,Walmart,pop store business also get really yri
18093,148694,Gwynn Scott,25/04/2021,Walmart,it suck
18094,148695,Gwynn Scott,25/04/2021,Walmart,manager walk wright pass not even stop help
18095,148697,William,25/04/2021,Walmart,april order tire online chevrolet cavalier convertible recommend size look not take word
18096,148698,William,25/04/2021,Walmart,april go wal mart store lawrence pendleton pike indianapolis lawrence auto center technician claim could not get wheel not job smell like maybe extra table would get right claim tire buy wrong size
18097,148699,William,25/04/2021,Walmart,id tire car not recommend size
18098,148700,William,25/04/2021,Walmart,perhaps another table could install wrong size tire fact tire order exactly right size
18099,148701,William,25/04/2021,Walmart,work order install tire online order just satisfy curiosity use lug wrench manually loosen tighten four wheel
18100,148702,William,25/04/2021,Walmart,lug not excessively tight
18101,148703,William,25/04/2021,Walmart,whole crooked crew fire
18102,148704,William,25/04/2021,Walmart,perhaps manager charge auto care center fire well allow kind abuse happen
18103,148706,Sarah Cappellina,25/04/2021,Walmart,delivery service horrible
18104,148707,Sarah Cappellina,25/04/2021,Walmart,place order deliver today pm
18105,148708,Sarah Cappellina,25/04/2021,Walmart,never show call send email
18106,148709,Sarah Cappellina,25/04/2021,Walmart,finally contact via customer service chat inform no driver
18107,148710,Sarah Cappellina,25/04/2021,Walmart,get thing happen
18108,148711,Sarah Cappellina,25/04/2021,Walmart,no notification email phone call unacceptable
18109,148712,Sarah Cappellina,25/04/2021,Walmart,immediately email promo next order agent clearly ongoing issue
18110,148713,Sarah Cappellina,25/04/2021,Walmart,also tell could cancel reorder item
18111,148714,Sarah Cappellina,25/04/2021,Walmart,seriously keep inadequate promo walmart go somewhere else
18112,149572,Joe Davidson,25/04/2021,Walmart,no customer service
18113,149573,Joe Davidson,25/04/2021,Walmart,talk answer bot
18114,149574,Joe Davidson,25/04/2021,Walmart,useless
18115,149575,Joe Davidson,25/04/2021,Walmart,continue use fedex last delivery never arrive day even week late
18116,149576,Joe Davidson,25/04/2021,Walmart,day day truck delivery
18117,149577,Joe Davidson,25/04/2021,Walmart,not deliver delivery
18118,149578,Joe Davidson,25/04/2021,Walmart,ion
18119,149579,Joe Davidson,25/04/2021,Walmart,just not want make delivery
18120,149580,Joe Davidson,25/04/2021,Walmart,update continue true walmart little customer service online order learn delivery issue fedex issue driver
18121,149581,Joe Davidson,25/04/2021,Walmart,assume problem delivery driver fire
18122,125549,Kendra A.,25/04/2022,Walmart,purchase radio flyer wagon november
18123,125550,Kendra A.,25/04/2022,Walmart,receive put together defective
18124,125551,Kendra A.,25/04/2022,Walmart,contacted walmart
18125,125552,Kendra A.,25/04/2022,Walmart,com
18126,125553,Kendra A.,25/04/2022,Walmart,send replacement january
18127,125554,Kendra A.,25/04/2022,Walmart,return defective one february store
18128,125555,Kendra A.,25/04/2022,Walmart,keep receive email state need return first one
18129,125556,Kendra A.,25/04/2022,Walmart,call several time reassure would not recharge return
18130,125557,Kendra A.,25/04/2022,Walmart,april recharge card livid walmart
18131,125558,Carolin Cabrera,25/04/2022,Walmart,could give star would â€™ve
18132,125559,Carolin Cabrera,25/04/2022,Walmart,let start say rarely encounter problem product buy walmart
18133,125560,Carolin Cabrera,25/04/2022,Walmart,however bad experience today walmart venice fl add incompetent manager name jim
18134,125561,Carolin Cabrera,25/04/2022,Walmart,person rude unprofessional racist
18135,125562,Carolin Cabrera,25/04/2022,Walmart,corporate look little close pick manager store
18136,125563,Carolin Cabrera,25/04/2022,Walmart,daughter birthday yesterday decide buy one electric car along year protection plan
18137,125564,Carolin Cabrera,25/04/2022,Walmart,total cost
18138,125566,Carolin Cabrera,25/04/2022,Walmart,morning try assemble car notice screw miss rust
18139,125567,Carolin Cabrera,25/04/2022,Walmart,immediately take car back either get exchange another one get refund back
18140,125568,Carolin Cabrera,25/04/2022,Walmart,well mister jim totally jerk decide no either
18141,125569,Carolin Cabrera,25/04/2022,Walmart,mean keep incomplete car
18142,125570,Carolin Cabrera,25/04/2022,Walmart,contacted cooperate hope resolve issue reprim
18143,125571,Carolin Cabrera,25/04/2022,Walmart,jim action
18144,125573,Carolin Cabrera,25/04/2022,Walmart,didn get nowhere sunday
18145,125574,Carolin Cabrera,25/04/2022,Walmart,take upon try go another walmart locate osprey fl minute away home say outst
18146,125575,Carolin Cabrera,25/04/2022,Walmart,ing customer service
18147,125576,Carolin Cabrera,25/04/2022,Walmart,lady behind register polite very attentive
18148,125577,Carolin Cabrera,25/04/2022,Walmart,able resolve issue no problem
18149,125578,Carolin Cabrera,25/04/2022,Walmart,couldn get name
18150,125579,Carolin Cabrera,25/04/2022,Walmart,forever thankful
18151,125580,Carolin Cabrera,25/04/2022,Walmart,hope jim learn bit
18152,183486,Anne Fournaise,26/04/2016,Walmart,always love wallmart enjoy shop many time
18153,182598,Tom S.,26/04/2017,Walmart,unhappy order walmart
18154,182599,Tom S.,26/04/2017,Walmart,com
18155,182600,Tom S.,26/04/2017,Walmart,almost parcel arrive late address kentucky order cancel no reason
18156,182602,Cindy Fromm,26/04/2017,Walmart,unfriendly employee occupy walmart store roseville
18157,182603,Cindy Fromm,26/04/2017,Walmart,first very friendly store become main store sometime
18158,182605,Cindy Fromm,26/04/2017,Walmart,something happen make employee unhappy
18159,182606,Cindy Fromm,26/04/2017,Walmart,no smile greeting just business get
18160,182607,Cindy Fromm,26/04/2017,Walmart,line long check employee self check give look like big hassle ask help
18161,182608,Cindy Fromm,26/04/2017,Walmart,of course just st
18162,182609,Cindy Fromm,26/04/2017,Walmart,nothing
18163,182610,Cindy Fromm,26/04/2017,Walmart,since buy bag bring check horrid
18164,182611,Cindy Fromm,26/04/2017,Walmart,grocery pile try bag fast fling
18165,182612,Cindy Fromm,26/04/2017,Walmart,frustration employee customer
18166,182613,Cindy Fromm,26/04/2017,Walmart,well just go raley employee always happy helpful
18167,148641,Jag Kotecha,26/04/2021,Walmart,generally price walmart well place even time less cent
18168,148642,Jag Kotecha,26/04/2021,Walmart,no good shop online
18169,148643,Jag Kotecha,26/04/2021,Walmart,low price place buy
18170,148644,Jag Kotecha,26/04/2021,Walmart,item stock
18171,148645,Jag Kotecha,26/04/2021,Walmart,give email stock notification twice
18172,148646,Jag Kotecha,26/04/2021,Walmart,email come day item stock big lie
18173,148647,Jag Kotecha,26/04/2021,Walmart,still stock
18174,148648,Jag Kotecha,26/04/2021,Walmart,you go online want sell something similar make fool believe
18175,148649,Jag Kotecha,26/04/2021,Walmart,continue practice time sell stock
18176,148651,Alden,26/04/2021,Walmart,could put no star would
18177,148652,Alden,26/04/2021,Walmart,order large cooler online show day suppose
18178,148653,Alden,26/04/2021,Walmart,would refund cost item say wait refund order
18179,148654,Alden,26/04/2021,Walmart,well stock price go complete order would cost original order price
18180,148655,Alden,26/04/2021,Walmart,say not issue new cooler not policy
18181,148656,Alden,26/04/2021,Walmart,bad customer service ever
18182,148658,Shane Applegate,26/04/2021,Walmart,overprice slow shipping time
18183,148659,Shane Applegate,26/04/2021,Walmart,no one pulse answer phone call customer service
18184,148660,Shane Applegate,26/04/2021,Walmart,just problem frustration
18185,148661,Shane Applegate,26/04/2021,Walmart,light money fire would lot fun deal walmart
18186,148662,Shane Applegate,26/04/2021,Walmart,know never use site always use amazon
18187,148663,Shane Applegate,26/04/2021,Walmart,com
18188,148664,Shane Applegate,26/04/2021,Walmart,walmart
18189,148665,Shane Applegate,26/04/2021,Walmart,com one truly pathetic online sale platform internet
18190,148666,Debbie Neeve,26/04/2021,Walmart,apr
18191,148667,Debbie Neeve,26/04/2021,Walmart,order bras walmart
18192,148668,Debbie Neeve,26/04/2021,Walmart,ca send email say order process
18193,148669,Debbie Neeve,26/04/2021,Walmart,april receive another email tell order way could expect tentatively april
18194,148670,Debbie Neeve,26/04/2021,Walmart,april receive email say order cancel
18195,148671,Debbie Neeve,26/04/2021,Walmart,no explanation credit card charge would refund
18196,148672,Debbie Neeve,26/04/2021,Walmart,april receive email read follow due increase order volume take long expect deliver order
18197,148673,Debbie Neeve,26/04/2021,Walmart,email send order already cancel
18198,148674,Debbie Neeve,26/04/2021,Walmart,say walmart lose business forever
18199,148675,Debbie Neeve,26/04/2021,Walmart,get crap together
18200,148676,Debbie Neeve,26/04/2021,Walmart,send email track number number never track walmart logistic
18201,148677,Debbie Neeve,26/04/2021,Walmart,organization
18202,148678,Debbie Neeve,26/04/2021,Walmart,could order product bay price
18203,148679,Debbie Neeve,26/04/2021,Walmart,since go walmart
18204,148680,Debbie Neeve,26/04/2021,Walmart,ca lose opportunity receive order cancellation email product bay stock
18205,148682,Ashley,26/04/2021,Walmart,order delivery order deliver pm
18206,148683,Ashley,26/04/2021,Walmart,pm order still not deliver
18207,148684,Ashley,26/04/2021,Walmart,call walmart say driver pick order pm
18208,148685,Ashley,26/04/2021,Walmart,pm order still not deliver
18209,148686,Ashley,26/04/2021,Walmart,call walmart back say driver cancel pick store close
18210,148687,Ashley,26/04/2021,Walmart,say could deliver order next day would work
18211,148688,Ashley,26/04/2021,Walmart,not able deliver day later evening
18212,148689,Ashley,26/04/2021,Walmart,bad service
18213,183471,Ted Fraraccio,27/04/2016,Walmart,always easy find look customer always treat right
18214,183473,Elizabeth Malone,27/04/2016,Walmart,order air conditioner fedex never deliver
18215,183474,Elizabeth Malone,27/04/2016,Walmart,report fedex include send support documentation wal mart receipt wait send check three week pass little contact
18216,183475,Elizabeth Malone,27/04/2016,Walmart,live coastal town temperature steadily climb intermittent time receive email decision reach
18217,183476,Elizabeth Malone,27/04/2016,Walmart,contacted fedex customer service tell deny try contact davis king fedex claim work case per customer service rep advice via live chat
18218,183477,Elizabeth Malone,27/04/2016,Walmart,try call deny access could explain not con artist air conditioner never deliver contact wal mart
18219,183478,Elizabeth Malone,27/04/2016,Walmart,com complete frustration ask help
18220,183479,Elizabeth Malone,27/04/2016,Walmart,pay wal mart ship respective part fedex not deliver
18221,183480,Elizabeth Malone,27/04/2016,Walmart,know happen next two day later receive replacement air conditioner hassle free wal mart
18222,183481,Elizabeth Malone,27/04/2016,Walmart,com mention reason buy air conditioner asthmatic house tell fedex not hustle investigation along bring suitable solution
18223,183482,Elizabeth Malone,27/04/2016,Walmart,make sure fedex reimburse wal mart
18224,183483,Elizabeth Malone,27/04/2016,Walmart,com
18225,183484,Elizabeth Malone,27/04/2016,Walmart,meantime cheer wal mart
18226,183485,Elizabeth Malone,27/04/2016,Walmart,com hip hip hoorraayy hope never happen elizabeth malone
18227,179104,Lee Martin,27/04/2019,Walmart,really love walmart
18228,179107,Lee Martin,27/04/2019,Walmart,year
18229,179108,Lee Martin,27/04/2019,Walmart,lately super disappointed set store lack worker too many bullsoup empty toll everywhere
18230,179109,Lee Martin,27/04/2019,Walmart,never go back walmart happen across street
18231,179110,Lee Martin,27/04/2019,Walmart,guess say
18232,179113,Lee Martin,27/04/2019,Walmart,good idea online shopping
